Date,walk_forward,fixed_6_30,hindsight_20_200,nifty100
2023-03-31,2665643.3076191684,939631.1781016923,4573485.209652126,3022874.562441909
2023-04-03,2611970.3891186975,921563.585553146,4533190.73264193,3029629.251109406
2023-04-05,2600800.538114472,916540.2863343504,4545077.193848291,3055845.621438542
2023-04-06,2637044.9942080746,932007.638747394,4549506.278646581,3062974.642753244
2023-04-10,2674108.4970885585,947722.0250825819,4573480.281165734,3068505.3807462803
2023-04-11,2705553.704226751,968617.9134228047,4584097.0330274515,3085096.1984791057
2023-04-12,2737474.3638986447,961139.0622909118,4588637.111979058,3100213.9444781337
2023-04-13,2744758.1457547746,963098.2078175794,4559745.812928515,3101929.0443834965
2023-04-17,2768636.926030564,972310.6283426391,4551645.964470335,3085770.9744385337
2023-04-18,2755893.9395755823,972713.6606318096,4542430.347479801,3080001.2881557625
2023-04-19,2752413.865671446,961465.2143133492,4549151.776126575,3070228.0233545965
2023-04-20,2745773.884793698,959295.6179045141,4543780.855895785,3070976.0881648907
2023-04-21,2724458.456436272,952935.7408621968,4536504.0145570375,3070258.0816564118
2023-04-24,2731316.841580637,951568.5179254037,4566912.122143615,3089424.6802487904
2023-04-25,2757343.4721316383,966836.284939403,4578892.453995035,3095665.8439838896
2023-04-26,2757809.0923942006,964427.0158807768,4606312.720344457,3103639.443616791
2023-04-27,2747739.764819143,963093.7986989762,4641999.703712424,3120217.540118271
2023-04-28,2795657.0661927387,979242.4005785362,4657753.829439554,3149684.3486551726
2023-05-02,2815400.5136370147,985917.532358217,4680773.991164403,3164672.975199394
2023-05-03,2779214.473430519,976301.7854827816,4693089.072804514,3156157.2149685095
2023-05-04,2807488.4120368487,983000.331644519,4703771.436033363,3184039.41434929
2023-05-05,2804900.809481583,978445.9758153264,4696284.942236551,3155771.2462047506
2023-05-08,2792772.981242651,977830.5776682314,4741015.130293982,3187272.1501614177
2023-05-09,2794664.5224490347,970981.1226031383,4743403.699845319,3186460.7029156215
2023-05-10,2812420.4566705893,975764.1071647664,4757138.579076251,3196421.058947828
2023-05-11,2831652.264844182,978690.514599074,4720616.398142153,3196981.72491273
2023-05-12,2800152.093451033,975606.1987741916,4694213.101575929,3198306.3114482397
2023-05-15,2779555.252045793,980972.3623483262,4742220.494437865,3211672.906462376
2023-05-16,2766122.093596024,978904.6263396511,4743520.4396866355,3200381.4774650317
2023-05-17,2766261.508789765,975494.854041306,4704237.099331179,3181746.716437063
2023-05-18,2743610.3272434357,970282.7304857014,4644858.057245512,3169220.899975091
2023-05-19,2760258.3270534966,973582.053472231,4668218.58372127,3182603.083560332
2023-05-22,2879080.677082968,979993.8614499465,4693876.075578992,3203811.2094398886
2023-05-23,2941883.6111396537,976623.9681495869,4706338.8978977,3210637.145144838
2023-05-24,2922248.5160592813,969469.5267483987,4686846.2391114915,3201829.3090821346
2023-05-25,2961359.8847061107,969055.1961166797,4702188.781231479,3209479.678900014
2023-05-26,2997248.2986323205,976241.3160788069,4727064.775081193,3241062.7363976785
2023-05-29,2996011.447197051,975771.3662611993,4742777.46424987,3258165.024904038
2023-05-30,2991007.5493762363,976586.4514169792,4725143.23081052,3262833.1198719074
2023-05-31,3016645.094508655,982452.848814331,4736446.682479168,3250434.2608293328
2023-06-01,3015526.6133067696,977673.9115632424,4742532.244363328,3244677.8980193106
2023-06-02,3007630.446385742,977650.8629001646,4777231.19406312,3256205.839550094
2023-06-05,3002210.8131417776,975235.7940760601,4786357.447081141,3266201.9729326023
2023-06-06,3004194.512391671,975340.0029066046,4819472.871739854,3268639.027624069
2023-06-07,3031782.08120897,982274.4783813732,4907533.670161883,3291955.747515094
2023-06-08,3023099.3825255386,976181.4623700173,4858270.098361893,3274866.438719177
2023-06-09,3007402.6464086887,968531.1029782036,4845140.183737545,3264424.600025873
2023-06-12,3046648.5963031836,973576.7395821383,4861860.719060534,3272152.5798782017
2023-06-13,3068900.2402421543,976975.5749537076,4898755.792929658,3293679.6230463665
2023-06-14,3078918.1551566236,975185.0153456831,4927979.364791923,3300222.6084873374
2023-06-15,3108177.769852124,977998.1151452827,4928675.451428894,3291924.4438317507
2023-06-16,3131309.541851258,992122.5545372652,4961261.994583637,3317534.4932273645
2023-06-19,3133978.534748491,997368.4430447932,4932890.785760386,3306569.1849250584
2023-06-20,3141669.6727323104,1004368.120462357,4966646.784198018,3317451.439779813
2023-06-21,3132418.8913944615,1007331.3838739261,4968651.70705203,3323277.628090033
2023-06-22,3106411.113967851,999678.1418503231,4939433.244591779,3304691.296752787
2023-06-23,3031547.657841136,995716.5705197023,4884212.027602626,3282278.8982251226
2023-06-26,3065817.9608312068,1001522.2304168523,4905008.298587303,3288772.671662495
2023-06-27,3088475.148503199,1011018.4368623467,4916681.782074204,3309662.979096404
2023-06-28,3119910.6366415927,1009514.5855682648,4975248.891823736,3336089.892941107
2023-06-30,3124655.268127936,1019601.066151056,5013331.855032162,3371373.0541345743
2023-07-03,3120883.7988126073,1021188.134080382,5029008.4233465325,3393280.1395990453
2023-07-04,3117264.4434009227,1033313.8132581932,5052588.494016413,3401493.686442135
2023-07-05,3134699.627714296,1046807.9526844436,5099473.062706235,3406293.7198692313
2023-07-06,3133970.8848445844,1047140.7275559475,5186328.213832117,3423761.7025170056
2023-07-07,3097334.8148619873,1039100.7367820065,5176756.322660764,3395069.5772730983
2023-07-10,3107090.176950414,1033369.8777831555,5132598.381311227,3396250.5377901923
2023-07-11,3129203.0362338447,1033719.5177014484,5146860.32612442,3413045.4791559717
2023-07-12,3109714.5793775087,1031036.9349980326,5126007.872090722,3405975.519630572
2023-07-13,3112143.738206936,1028091.6394044437,5085485.402489726,3408053.1438187584
2023-07-14,3137208.2408885844,1035193.993266923,5076287.214997366,3434932.501997731
2023-07-17,3138884.708382953,1039056.831748957,5099382.538134799,3457990.735074031
2023-07-18,3137771.7217608215,1033029.2520897452,5065789.994162551,3461679.348733387
2023-07-19,3145852.0189685114,1035327.4713141801,5117001.377132982,3476621.0656741173
2023-07-20,3143091.522852028,1043164.9601761977,5147476.027291868,3498661.424800559
2023-07-21,3115563.775685558,1032703.9014048227,5135138.823709772,3461895.334291662
2023-07-24,3096916.1617667726,1028667.1186353535,5146455.020184558,3450883.7231624397
2023-07-25,3113440.1353109167,1031341.0947202024,5167832.215637118,3455534.89599211
2023-07-26,3138557.5928385123,1033239.7393441967,5179512.773927584,3472287.848293676
2023-07-27,3129517.3699952336,1038533.6044885813,5167329.099121869,3455788.0125473035
2023-07-28,3122803.4581820457,1044290.6144076805,5156056.6526004495,3458741.841095371
2023-07-31,3139585.0246143173,1052619.224573853,5214679.284173246,3476144.369749558
2023-08-01,3131484.0152486847,1046887.9042766343,5167994.895423999,3472676.036761619
2023-08-02,3086264.5473384173,1029724.6514069063,5080770.172864471,3436310.0373958456
2023-08-03,3083823.513577861,1027915.4935514063,5036261.473771474,3412785.6676503327
2023-08-04,3087125.569253412,1033324.1492218146,5013769.546482449,3437214.917937347
2023-08-07,3135211.919121861,1037779.9997168748,5019907.450840135,3450103.1824760432
2023-08-08,3115699.897541164,1048093.9209090096,4995865.318356672,3445753.1354244333
2023-08-09,3142992.6396523514,1056190.4782868696,5054026.437561978,3457761.5611056667
2023-08-10,3136331.0570028876,1055332.3201507037,5067075.830243549,3441525.901227611
2023-08-11,3111162.805172668,1053576.0197755108,5044421.509286995,3424367.5711895996
2023-08-14,3091048.8514611367,1042146.9491305087,5001907.640191743,3419693.5885786177
2023-08-16,3096842.7087838235,1042165.1462465146,5022821.297139486,3424474.9080566536
2023-08-17,3079265.362778141,1044067.1667334826,5019247.870433584,3407989.7034851983
2023-08-18,3074675.153663402,1053677.8562817532,4995163.526444594,3398649.8215799276
2023-08-21,3150467.073209617,1071038.1385628951,5036212.069277645,3416303.6735200705
2023-08-22,3174520.2495566686,1085772.6359841658,5027368.001610166,3420169.8088939656
2023-08-23,3158196.8917059978,1077387.8407409734,5026925.812837142,3426697.855696554
2023-08-24,3164469.4588493295,1073050.344436451,5024752.040290531,3419776.2055229666
2023-08-25,3132212.644689661,1064867.6335646906,4980965.046438366,3396843.5251119956
2023-08-28,3140491.438986932,1069658.2330045898,5006667.854206804,3405610.301438321
2023-08-29,3147257.080640531,1070569.9805907523,5036715.864258456,3414005.1098306323
2023-08-30,3156706.5855737333,1066323.3529421245,5010045.779276744,3416843.99939514
2023-08-31,3141038.9473827467,1068584.9263292248,4963452.601353102,3398641.3237536284
2023-09-01,3194532.8080238467,1074380.540519613,5018506.024472523,3430133.9180414183
2023-09-04,3236408.572487515,1077690.350114172,5047239.519684659,3448245.809475076
2023-09-05,3237385.2903279066,1077397.4419261464,5066492.749367835,3456293.0494635897
2023-09-06,3220477.3258642307,1077526.1705221243,5076318.475032789,3464586.6584276604
2023-09-07,3238698.886696488,1087508.4256271399,5104902.301828889,3484419.3990761912
2023-09-08,3280510.6514490764,1098940.1251374434,5155905.5614913665,3501864.282926391
2023-09-11,3409333.5621366114,1115320.5725881606,5201833.8318580035,3533952.4805968385
2023-09-12,3351372.7471041144,1086917.6385997671,5100530.938015894,3522304.6009040354
2023-09-13,3349991.5292994883,1081735.377989335,5149053.962838211,3535121.4514510473
2023-09-14,3376792.0232129935,1090540.031036512,5173075.941901798,3543403.235020982
2023-09-15,3361622.3522738735,1103551.1360752007,5157045.28752596,3558154.8061191915
2023-09-18,3350728.3384261257,1099782.1559082565,5204744.554402149,3548872.0576282754
2023-09-20,3327298.2441164227,1090180.0310931634,5165650.683388423,3509286.251314952
2023-09-21,3296327.8202852,1087595.1875832172,5147952.34229439,3481331.7707968494
2023-09-22,3316534.350810794,1091713.8432474236,5105806.570731896,3470567.092886108
2023-09-25,3315116.451316023,1095471.0079584182,5114030.396410911,3469239.4844112056
2023-09-26,3310360.275710202,1093901.4053077002,5107759.434239068,3469063.980492484
2023-09-27,3336349.0193641256,1101705.5480135928,5103400.744610405,3477677.934288028
2023-09-28,3285540.8821836067,1082026.5313449667,5041766.230139839,3441833.44140797
2023-09-29,3304171.2643251866,1091482.6561175429,5102376.2573136715,3463995.217244812
2023-10-03,3309927.5756037906,1092427.2380808487,5088150.0909375,3449035.790093965
2023-10-04,3269084.4131257273,1084045.6382608076,5031815.983650304,3428390.3669706
2023-10-05,3279504.64636279,1072871.6025798966,5051511.235284547,3446017.3884576196
2023-10-06,3295958.917807408,1080789.1065470227,5140724.562418309,3465159.8468243936
2023-10-09,3249987.2490643347,1059433.7471466428,5100787.730685812,3437608.228106704
2023-10-10,3294571.3779742364,1079348.6442909737,5151209.2841806505,3470777.075141994
2023-10-11,3311591.6937970393,1083465.6428639428,5180174.098677372,3492013.0764780524
2023-10-12,3306857.102657372,1083834.8309070927,5199824.179724257,3490442.8927607266
2023-10-13,3339448.65967386,1077167.5702254954,5220670.126103001,3483963.1506451177
2023-10-16,3338514.55226826,1078654.8120753786,5235913.183250866,3481977.908196869
2023-10-17,3398570.736854047,1079706.7648253029,5256875.527769837,3495784.793356957
2023-10-18,3376573.349785836,1074083.5026078424,5256802.150024673,3469650.284818594
2023-10-19,3365764.700165859,1072108.2403068282,5250633.02663365,3461253.376171193
2023-10-20,3347614.032599297,1064809.5697130454,5194025.149654615,3445034.6299543967
2023-10-23,3257466.4744184846,1037228.951965967,5114645.158369681,3395580.596744233
2023-10-25,3229287.861337877,1032226.9538909423,5086057.431208708,3370362.7562307646
2023-10-26,3199571.5250765514,1018465.3279435436,5007669.231562186,3325387.372527279
2023-10-27,3223873.594406806,1029170.4203366971,5045881.273333404,3363619.356397212
2023-10-30,3201402.755492867,1024893.9953045528,5047603.073863784,3378593.958699148
2023-10-31,3201152.637297042,1025416.588310045,5078820.917502027,3370501.6452497807
2023-11-01,3209412.225757444,1026848.7742216663,5074846.343856555,3354162.3653827636
2023-11-02,3221686.440880075,1030834.6324149474,5103312.226058568,3384148.1338596405
2023-11-03,3201195.4187754123,1029680.9201860062,5139118.010933501,3404894.0193695202
2023-11-06,3193773.084004792,1030965.6107689709,5163344.715043053,3436502.23463261
2023-11-07,3197759.4822849096,1031807.4290280739,5168299.871756112,3439663.767457327
2023-11-08,3216558.186731248,1035471.6721493102,5185850.835243346,3449071.5522230593
2023-11-09,3219994.9124175003,1039476.9791320717,5191326.291318412,3439124.989746994
2023-11-10,3203997.9890658315,1039182.8493466289,5196086.686778147,3444637.2883692225
2023-11-13,3230322.3506072485,1042906.6725260147,5206356.8882014,3450045.366796835
2023-11-15,3254471.869395769,1047498.848540194,5245764.022291445,3489462.3927877806
2023-11-16,3272688.341004369,1054304.6810141676,5281768.967349553,3505536.730050195
2023-11-17,3268676.6311156317,1056574.8485685943,5296776.30488087,3503431.808533914
2023-11-20,3274129.459359125,1057493.5474249464,5274913.73598331,3495820.330061348
2023-11-21,3287477.1160459053,1059779.1306402704,5315526.333090328,3509200.8062715586
2023-11-22,3264144.5697981087,1058687.7902192425,5326858.013875791,3511379.6132880175
2023-11-23,3229454.070193264,1044778.5441507584,5324737.98269327,3511434.334522424
2023-11-24,3228452.6999111143,1046043.6264261545,5303159.834437695,3510110.812374194
2023-11-28,3296841.297303683,1064113.454715363,5354200.51438549,3532451.732550997
2023-11-29,3321887.7957795653,1069888.8937005934,5400057.76125049,3567459.6606280576
2023-11-30,3326011.8091733316,1071424.9492576362,5405049.377270498,3578897.813225232
2023-12-01,3364210.5453709615,1074201.2619682609,5433257.189115694,3603398.212233541
2023-12-04,3436705.2414384168,1104268.547443648,5473680.74659715,3677496.5593783204
2023-12-05,3545596.0978967133,1144784.6540355282,5520716.058338745,3711355.383826554
2023-12-06,3569306.839143513,1146093.9766271284,5552947.096678037,3733442.6390502034
2023-12-07,3567627.3784165583,1146905.3040806476,5573538.944326102,3733800.812605751
2023-12-08,3544398.8372094803,1143454.9793405733,5576306.1911118645,3739228.769235642
2023-12-11,3591862.7471846472,1153385.6169532854,5578250.311314543,3748839.6803302295
2023-12-12,3574611.129236404,1151576.4686263707,5560469.240662059,3730476.1993929506
2023-12-13,3571328.5402186285,1151156.9017567527,5601201.859657179,3737769.569206999
2023-12-14,3639902.465211509,1178706.3480503883,5629666.04668005,3784624.8238897156
2023-12-15,3688721.7917360896,1199996.8254939108,5680507.224960993,3825537.458223406
2023-12-18,3671388.0532799396,1194654.9156538663,5651580.543643601,3823689.303965431
2023-12-19,3667384.434120807,1195179.1690560721,5669084.9395694565,3830325.3807210773
2023-12-20,3551305.3977369936,1164156.7935434894,5568041.182918505,3767298.0839705477
2023-12-21,3585407.89600275,1174591.0487257282,5621929.469671133,3791139.7716980516
2023-12-22,3603948.236542889,1187648.0146048365,5697329.674022137,3809999.963029005
2023-12-26,3606840.8587653483,1188321.5715720814,5704208.472813715,3829124.5705163544
2023-12-27,3641759.8160186964,1202034.3248749285,5767381.297679305,3864232.2793199373
2023-12-28,3643546.2889408483,1207390.6368944813,5839271.761652616,3884799.7753872215
2023-12-29,3674930.42188795,1205431.9267653436,5846071.15734932,3882463.764237735
2024-01-01,3694717.4565404067,1209066.0826159788,5853980.521734511,3885238.9884880898
2024-01-02,3695484.6567032817,1203020.7836626035,5850008.991438721,3872900.7311321488
2024-01-03,3718863.6527445717,1214055.3817760714,5815061.096699169,3856242.005075274
2024-01-04,3743913.9887355166,1231146.23642997,5905309.162635607,3885074.474047834
2024-01-05,3735487.9449455626,1228262.696409355,5878447.980020392,3892150.4291971265
2024-01-08,3682584.7081963294,1221711.2024369973,5854447.331952461,3856012.4931051033
2024-01-09,3674783.5292231594,1231799.195405367,5882920.110331678,3863839.4214451816
2024-01-10,3675414.6875314666,1240838.9243300532,5911684.190106341,3876313.3646243345
2024-01-11,3699828.827796168,1246583.039404651,5929558.938014574,3886254.0606045956
2024-01-12,3712803.333709289,1257481.069324284,5935881.530315865,3924665.817048149
2024-01-15,3738837.9476597183,1266964.2323685742,5965871.566987919,3956418.4347587717
2024-01-16,3742770.646571972,1250779.8715414514,5941931.9666374335,3945014.5676509617
2024-01-17,3680995.3184797196,1238329.4105046971,5872557.273803916,3867995.292161254
2024-01-18,3638882.6823589345,1239666.5941093601,5844163.603115283,3848507.8823424033
2024-01-19,3671266.1253158213,1245132.7366474178,5905769.847952937,3882755.961713615
2024-01-23,3609332.6628696728,1222332.062257786,5780195.829434899,3810190.498490936
2024-01-24,3695610.255365791,1237594.5127042797,5890576.599168157,3852572.311940517
2024-01-25,3659631.6463103737,1229253.3258036978,5905021.589296522,3838453.127697648
2024-01-29,3701176.6790023516,1242727.5925077111,6020709.395812856,3904868.996353736
2024-01-30,3675356.04445836,1238062.3779149768,6002050.631158758,3870241.7062354367
2024-01-31,3751304.7552080574,1259969.4408514183,6114197.713635978,3906578.648677023
2024-02-01,3775567.2871440668,1264196.770889406,6081766.616827665,3904454.987678736
2024-02-02,3793558.5705599473,1270557.2199880178,6140866.747450084,3932650.3921906142
2024-02-05,3786119.88246338,1268585.858040027,6166906.533371167,3917451.3093710435
2024-02-06,3760562.4436074756,1280202.1369060804,6155818.832779459,3950800.7218345823
2024-02-07,3742904.559073182,1292363.5015263879,6194840.89955098,3962209.956815624
2024-02-08,3749883.859742755,1296825.3340268072,6170615.15001242,3935570.5693167653
2024-02-09,3786129.0978712337,1306719.76606505,6172577.160181774,3943925.7198865684
2024-02-12,3758891.238132493,1295654.9545001516,6143213.338885489,3907531.1698864764
2024-02-13,3787963.601365049,1311686.5286768863,6167817.346186428,3932224.195803625
2024-02-14,3831245.296194061,1318336.2770181189,6213804.661844307,3955547.1430546925
2024-02-15,3885868.954917216,1329766.8611468354,6235976.376779165,3972628.846030309
2024-02-16,3886889.9223948573,1340152.4719436606,6257493.892198027,3997125.589357351
2024-02-19,3900149.9118846166,1330077.76119266,6277354.511020605,4010799.791254776
2024-02-20,3922479.17795757,1328460.896893546,6308145.171919843,4023281.9637519624
2024-02-21,3898585.445906996,1323408.3320503705,6297457.107802572,3998807.925266075
2024-02-22,3919693.0919968584,1340761.7308124774,6333427.710417443,4030306.3504963415
2024-02-23,3913732.3616900737,1341684.1617763995,6364244.570165266,4031900.4906998053
2024-02-26,3920642.3302614433,1339343.6796072223,6356631.844365478,4020063.1711699064
2024-02-27,3918743.315765351,1344512.9675379463,6416818.101974469,4029693.7717153965
2024-02-28,3844043.442705155,1319678.828874986,6313960.700097812,3982718.4215090317
2024-02-29,3872113.8732875213,1328773.3399067114,6337034.142829558,3994857.642773332
2024-03-01,3921401.395762852,1337423.2121592045,6421893.418289432,4054358.9584556273
2024-03-04,3961543.251007329,1350210.496925354,6473860.748548933,4068953.3502108823
2024-03-05,3953274.3706763987,1355878.1825875088,6482533.163098993,4061082.4287010212
2024-03-06,3968855.9400294838,1357762.8276977544,6479547.084503859,4076706.8936203313
2024-03-07,3977875.507535052,1352593.7384826713,6500126.834669716,4085128.7593507078
2024-03-11,3939477.167080386,1347531.19845273,6466363.0232631015,4060155.6080065314
2024-03-12,3911125.906164515,1322035.0140325702,6382610.142685552,4050443.073796785
2024-03-13,3769969.9387059053,1294641.2666351288,6185146.379073548,3972039.801453571
2024-03-14,3774731.887832904,1306748.4556528374,6200856.623233943,4011845.7207632367
2024-03-15,3762712.614159986,1296950.9992009592,6156116.259855666,3988971.669226912
2024-03-18,3755838.395413914,1294798.8333551758,6215237.134668172,3997170.078327867
2024-03-19,3717551.7200893294,1284750.1910995492,6124505.825527921,3949935.625013627
2024-03-20,3748798.745108783,1287850.5628923392,6127476.22646568,3955760.456721412
2024-03-21,3822210.3979127724,1294589.813978633,6238304.1527339015,3996711.292380964
2024-03-22,3847923.8552443357,1299323.552545949,6300348.952378155,4013589.365106073
2024-03-26,3831320.1115283933,1317755.05930813,6297529.292420324,4007797.5127200577
2024-03-27,3823514.9629525812,1314114.2202863502,6313156.662507061,4024984.5242549665
2024-03-28,3874751.986708495,1319572.196554164,6385156.0666278675,4064557.2814565753
2024-04-01,3905991.7031094227,1360855.4006665149,6470879.92465603,4097575.6860848838
2024-04-02,3928708.611594436,1365302.9142150364,6474494.599510306,4103099.799705322
2024-04-03,3936975.4020792847,1378320.535653454,6406813.006451275,4102712.8094309526
2024-04-04,3916736.4285099204,1384145.3518477855,6388885.335607377,4115002.0833320883
2024-04-05,3920050.056538264,1398951.9663709642,6400189.223668144,4121086.6672326745
2024-04-08,3922826.237273256,1414350.6897697903,6452859.535462903,4145827.723869785
2024-04-09,3910148.814335885,1433546.6252397671,6411987.371960122,4140222.0048360806
2024-04-10,3943821.343789885,1441608.3336600459,6441651.138980949,4162480.938138738
2024-04-12,3906603.7295965278,1441781.811927555,6376291.729222995,4123472.7997012613
2024-04-15,3870574.1891264594,1425430.9944376848,6313232.610645546,4072392.8401278746
2024-04-16,3832977.43614968,1432134.6381901547,6298429.174345693,4055194.756390807
2024-04-18,3850569.3947275695,1422959.3714309912,6236290.848178869,4032085.2322034105
2024-04-19,3873272.6469244487,1438605.5623661887,6248963.222535064,4053251.5625175005
2024-04-22,3926344.8541072356,1456901.4911094995,6286940.098387612,4092055.055879736
2024-04-23,3956746.2103430177,1472039.7611915246,6313605.225851512,4098598.655943655
2024-04-24,3973421.8115451043,1491888.7467915437,6361331.635522389,4107735.25569987
2024-04-25,4030978.668789289,1495770.9509088378,6412658.92615552,4136417.361996284
2024-04-26,4028877.6956553487,1505842.4349170881,6425036.147350249,4119056.616096721
2024-04-29,4058463.0654451866,1516066.810305493,6424932.089072614,4156550.4701053887
2024-04-30,4087135.166833548,1502320.7371505143,6467784.191885808,4155213.9857862443
2024-05-02,4155419.015382179,1526625.6224563767,6618791.905746872,4173752.8168054954
2024-05-03,4138681.3781138896,1525339.1357555462,6560664.102257304,4145645.360084532
2024-05-06,4064590.2680072812,1500629.6781890711,6514060.809838116,4130530.8508844776
2024-05-07,3998752.3755233698,1473749.8271292872,6364551.38604814,4096734.426417223
2024-05-08,4006570.0363748292,1496902.9924264252,6380918.490844239,4107731.319817116
2024-05-09,3946957.0337669034,1457333.7477811314,6281149.416453907,4041058.9584645466
2024-05-10,4007109.7330666897,1482701.4763878444,6372534.838975083,4067022.3077719337
2024-05-13,4034637.04166566,1477152.2850004244,6315721.864120149,4075368.435656065
2024-05-14,4035861.441875463,1502407.5625577997,6349796.3659588685,4104184.318512762
2024-05-15,4067567.1791780167,1517244.2704381885,6304520.559924561,4106927.1594941253
2024-05-16,4082055.4288002164,1531272.2197204418,6358967.10653295,4145068.136454277
2024-05-17,4087966.262633154,1544774.7972603398,6411004.371615838,4162916.7176680346
2024-05-21,4140036.652239919,1608160.0094462845,6477691.771114895,4185130.9493646277
2024-05-22,4122908.3042331426,1601064.2951278703,6465439.394047081,4198409.2347439155
2024-05-23,4156280.1749421177,1645111.371683913,6495655.34968641,4260265.227724857
2024-05-24,4153325.237940753,1656895.8720696406,6455954.049324126,4259986.0241540335
2024-05-27,4169457.8528982513,1668479.415300539,6496268.2532353215,4256341.757269099
2024-05-28,4129447.3250102275,1650669.4359601424,6450928.568715498,4241036.406604341
2024-05-29,4128549.3872431847,1672102.4731223325,6424507.827028357,4207911.458702332
2024-05-30,4081294.2102091545,1650069.0545346802,6308356.468783202,4168542.8297854806
2024-05-31,4099726.9515014454,1656332.6178411618,6350667.933913696,4181104.466255393
2024-06-03,4295325.346797278,1718553.1523161388,6627481.190677329,4327935.548199748
2024-06-04,3902673.9890078353,1546773.4880919077,6139240.934116453,4044869.9277013284
2024-06-05,4015349.010075818,1566765.0406780036,6332023.927209263,4189105.745949485
2024-06-06,4085030.465836826,1614531.0594575165,6427167.127820102,4234639.622230679
2024-06-07,4138813.3394090845,1634303.3194835298,6565624.17657803,4316307.3291443605
2024-06-10,4169600.0185453678,1630598.6722310432,6613871.894168699,4317175.052052931
2024-06-11,4171396.259330504,1640292.6769089655,6620679.999994787,4317992.753922516
2024-06-12,4219872.587543668,1649132.3916179612,6671177.710334605,4331779.606698469
2024-06-13,4241910.634706137,1675153.991174369,6717220.0263884235,4349659.801185727
2024-06-14,4257495.43283163,1697987.341224685,6751335.09458477,4372579.303698224
2024-06-18,4282097.321601918,1743460.3214859166,6770578.198583838,4392444.318303181
2024-06-19,4253893.683961742,1709040.9348972582,6710097.492266539,4377659.635805254
2024-06-20,4245412.204854927,1710199.8099394182,6742595.107168687,4387614.915659811
2024-06-21,4237164.629323112,1684923.6898756102,6687483.831322715,4371375.313780766
2024-06-24,4279546.387631571,1695769.5947418483,6718109.332793714,4383100.173084476
2024-06-25,4278856.617586088,1702689.1599974518,6703799.25002395,4407302.157335768
2024-06-26,4289050.3861814635,1697362.27059184,6709568.4370856155,4426724.865121698
2024-06-27,4297993.093332821,1704577.0889809567,6779906.40506804,4455212.597447663
2024-06-28,4262998.201797485,1701122.6423246823,6816292.147945934,4452336.911232269
2024-07-01,4264038.369277404,1720850.4548682105,6829757.605253498,4478722.636063312
2024-07-02,4217014.598753291,1713208.7831569118,6797772.094584954,4472341.760264508
2024-07-03,4272223.670710481,1748128.1965380767,6841967.291981263,4505551.205119463
2024-07-04,4260886.166042867,1787279.439541462,6833640.0104585495,4511966.387086615
2024-07-05,4277183.080581063,1816726.9275397882,6844686.806508563,4521281.147219241
2024-07-08,4240804.239025407,1815144.2707165498,6827497.092221173,4521640.139713602
2024-07-09,4238031.6145076305,1811097.828348407,6848179.992722992,4543475.468222714
2024-07-10,4230698.927906812,1802757.860619956,6841404.653624654,4527504.79527988
2024-07-11,4241726.311433497,1838178.782525397,6833451.936108518,4528901.725341975
2024-07-12,4226357.992215089,1826173.6946774034,6825182.60963852,4554739.672412006
2024-07-15,4278402.825513912,1824190.849506884,6883221.633703087,4575839.7104555145
2024-07-16,4280590.8121442795,1819903.3008102507,6861597.796515023,4573074.986520785
2024-07-18,4296543.460134216,1791116.754929476,6888181.65985493,4591851.158312997
2024-07-19,4230356.437103028,1748645.311545975,6727754.541473231,4532931.253232932
2024-07-22,4249585.264066774,1785040.2970679023,6784667.077510963,4539924.288623929
2024-07-23,4227408.085835875,1779621.5696527206,6738993.989258535,4527867.250174601
2024-07-24,4213298.888316861,1774562.333320518,6773151.735394292,4522452.406727515
2024-07-25,4209489.33147761,1762868.992190459,6820080.59310107,4525698.831710778
2024-07-26,4284056.13282543,1778483.1749218057,6971722.724212809,4603179.973024429
2024-07-29,4292650.460738533,1795617.2925496937,7050664.073967768,4613861.826653041
2024-07-30,4303734.058728519,1809056.7167208174,7100201.501901609,4616249.574127501
2024-07-31,4314430.325590064,1802304.9480788377,7117564.971117275,4636197.001628979
2024-08-01,4333869.343886709,1783128.735663937,7120618.015542358,4642055.874638532
2024-08-02,4303401.352175109,1765774.0842660433,7018824.161305561,4592217.632604584
2024-08-05,4189843.409166103,1709209.7982602513,6748060.695688146,4462629.311257122
2024-08-06,4164948.969495933,1685452.2713313187,6753672.626850679,4444477.439517749
2024-08-07,4249645.659030887,1708764.0230884803,6896018.723816419,4518655.598127019
2024-08-08,4221096.570664063,1698423.9686144816,6843415.563665486,4485136.230552122
2024-08-09,4258016.808668104,1709245.930523433,6927499.340338783,4532520.299459178
2024-08-12,4230041.261336186,1709167.3714167208,6915059.121691794,4527822.957699071
2024-08-13,4173524.8166182144,1703699.7798454924,6820918.544943232,4486595.427330981
2024-08-14,4165334.24357633,1696595.4774320275,6802887.297973474,4487699.121729954
2024-08-16,4253874.592115903,1731491.9877245289,6967746.434541847,4563082.49464232
2024-08-19,4249477.47507117,1737449.6353311846,6967879.766300065,4574828.629366434
2024-08-20,4277952.88111944,1736214.7932128643,7018289.949338742,4600499.231405214
2024-08-21,4288137.088222385,1744054.8670104644,7019119.407623356,4613178.588461492
2024-08-22,4280858.112139944,1750187.0725704145,6979037.401024545,4623417.926723982
2024-08-23,4279339.115113833,1770409.3278285833,6982019.863788299,4622959.021657623
2024-08-26,4304612.30990317,1774589.2582254852,7041497.258531187,4653395.766840996
