symbol,qty,entry_date,entry_price,exit_date,exit_price,gross_pnl,charges,dividends,net_pnl,holding_days,exit_reason
POWERGRID,1655,2011-01-19,55.49063873291016,2011-02-02,53.80313873291016,-2792.8125,0.0,0.0,-2792.8125,14,bear_cross
UNIONBANK,278,2011-01-28,323.3500061035156,2011-02-04,330.04998779296875,1862.5949096679688,0.0,0.0,1862.5949096679688,7,bear_cross
TCS,152,2011-01-19,601.2750244140625,2011-02-08,565.5750122070312,-5426.40185546875,0.0,152.0,-5274.40185546875,20,bear_cross
TITAN,512,2011-01-25,178.45249938964844,2011-02-09,161.61749267578125,-8619.5234375,0.0,0.0,-8619.5234375,15,bear_cross
UNIONBANK,268,2011-02-07,330.5,2011-02-09,320.75,-2613.0,0.0,0.0,-2613.0,2,bear_cross
IOC,1607,2011-02-18,54.775001525878906,2011-02-24,50.58333206176758,-6736.012828826904,0.0,0.0,-6736.012828826904,6,bear_cross
DIVISLAB,271,2011-02-08,325.42498779296875,2011-02-25,303.17498779296875,-6029.75,0.0,0.0,-6029.75,17,bear_cross
ADANIPOWER,628,2011-02-24,24.530000686645508,2011-02-25,23.700000762939453,-521.2399520874023,0.0,0.0,-521.2399520874023,1,bear_cross
UNIONBANK,257,2011-02-16,341.1000061035156,2011-02-28,315.20001220703125,-6656.298431396484,0.0,0.0,-6656.298431396484,12,bear_cross
ICICIBANK,458,2011-02-18,192.18182373046875,2011-02-28,179.31817626953125,-5891.550537109375,0.0,0.0,-5891.550537109375,10,bear_cross
AMBUJACEM,637,2011-02-25,123.4499969482422,2011-03-01,117.8499984741211,-3567.199028015146,0.0,0.0,-3567.199028015146,4,bear_cross
SBIN,320,2011-02-16,273.67999267578125,2011-03-03,270.5350036621094,-1006.396484375,0.0,0.0,-1006.396484375,15,bear_cross
ADANIPORTS,595,2011-02-18,147.8000030517578,2011-03-08,131.5,-9698.501815795898,0.0,0.0,-9698.501815795898,18,bear_cross
HINDUNILVR,292,2011-03-03,287.45001220703125,2011-03-17,271.3500061035156,-4701.2017822265625,0.0,0.0,-4701.2017822265625,14,bear_cross
MARUTI,63,2011-03-04,1322.25,2011-03-21,1156.199951171875,-10461.153076171875,0.0,0.0,-10461.153076171875,17,bear_cross
POWERGRID,1587,2011-02-18,55.4625129699707,2011-03-22,54.78751373291016,-1071.2237892150765,0.0,0.0,-1071.2237892150765,32,bear_cross
HINDZINC,640,2011-03-04,130.81500244140625,2011-03-23,128.10000610351562,-1737.59765625,0.0,0.0,-1737.59765625,19,bear_cross
SIEMENS,178,2011-02-03,498.362548828125,2011-04-19,490.3793640136719,-1421.0068969726562,0.0,0.0,-1421.0068969726562,75,bear_cross
