Date,S0_naive,S1_realfill,S2_realcost,S3_pit,PIT_BUY_HOLD,BENCHMARK_N100
2011-05-12,841316.7684556342,853554.0296593693,827096.9467988043,800217.0201726507,1002291.9797519429,893911.3442340099
2011-05-13,844074.7558213569,856344.5156212833,829806.4425873786,804325.0681310247,1014024.8357934334,903504.7468974878
2011-05-16,844450.6673814155,857077.3265954044,830246.3275231104,801439.892481304,1007657.560198353,896740.3347754865
2011-05-17,850384.6203843452,863104.5601006534,835787.624941594,801238.8302266146,999564.8642076851,888119.1236196867
2011-05-18,841036.7712632514,853654.9007073429,826611.9047267502,797039.0022694613,991700.2141355094,883957.8535738979
2011-05-19,843019.4997178413,855658.2697869327,828579.5920131272,796658.670191111,986554.1153216094,884353.0600070673
2011-05-20,843296.2207414008,855945.3331566837,828808.104037053,796402.6562839295,995805.9297869375,893357.420102581
2011-05-23,846345.6701585151,860359.8613396671,832237.9920186241,786848.6483079701,979440.9743477639,878267.153327617
2011-05-24,847826.7739640571,862214.5574456241,833710.680693944,788418.9626930134,982352.8694448163,880638.9950113656
2011-05-25,850559.102165351,864984.1356621769,836386.2223351793,788732.4569709675,977699.717733247,874342.7315721012
2011-05-26,847326.9433671333,862363.9767876652,833233.5126293607,790419.8969401328,984722.3818167491,883874.8752196701
2011-05-27,849941.0647965766,865687.6516533878,835332.4360868208,789936.9769637028,998659.0164020237,894295.5473917266
2011-05-30,861138.1466904975,877039.1021691349,846278.0411588423,800335.4972090729,1003800.8165128925,895116.2224005845
2011-05-31,871464.7478257514,887546.8186150577,856438.6924802534,812187.2637038239,1021462.2426428306,909668.4551373763
2011-06-01,876925.3275987006,893159.3133812931,861945.5757352583,814808.5541090973,1027644.8757727357,914687.162666673
2011-06-02,873737.3002244331,889879.5957604435,858767.9968168013,813639.3821730622,1019042.4465881018,908346.2130744074
2011-06-03,870822.7032700874,887235.5695000675,855908.8141226363,815224.5256972321,1014042.4378391806,902777.208361176
2011-06-06,873173.4383012153,889638.9439049747,858265.8664755416,813067.6447615632,1012536.6098252819,904743.2124994745
2011-06-07,872805.5138017036,889241.1775322941,857847.1710104537,811954.8371596345,1019311.0211781751,909129.9000214163
2011-06-08,871127.2281876899,888894.7687188175,857036.8767030683,809167.5133898096,1016099.7318342924,905271.9878897814
2011-06-09,875309.3325578071,892917.1250115421,860649.8150799631,810783.2602617579,1014640.8572557361,904119.0179677617
2011-06-10,871554.9678117133,889017.8874321964,856848.3779309152,806195.6695635157,1008421.961292614,899412.9946261038
2011-06-13,880733.7515183784,898360.8216973331,865922.4947674631,814522.5467492784,1010583.0841043439,899197.7737610989
2011-06-14,879225.3413621284,896877.2912407902,864500.9315960763,814003.7123071398,1016350.890447305,902202.333214107
2011-06-15,868295.3604508735,885734.8641625431,853708.6590588449,809300.9301263536,1007933.1047593087,893611.7148474045
2011-06-16,864412.8310166694,881731.3386498478,849772.3775952219,808664.7211419786,1000073.627871583,885536.2478970076
2011-06-17,865203.2072678901,882557.2931633976,850564.7011883615,809130.2061578478,994387.4670170771,880382.0220996479
2011-06-20,855029.3007279731,872710.9574700382,840689.9337479704,797641.0221368517,972518.6623707426,862932.0736545065
2011-06-21,852880.9719315864,870085.722858527,837817.732896521,795839.316677257,971745.0902568038,864970.3818134264
2011-06-22,841515.582924018,859710.4472733524,827189.408262645,787549.4834441931,967281.7511072992,864719.4557585883
2011-06-23,850052.8757706977,868416.6021271732,835327.8896890795,796774.6588134558,971111.0282330267,870753.2967949586
2011-06-24,858069.3146134712,876426.6229134586,842547.2382724611,801978.0529587752,996325.4586895822,894429.46975427
2011-06-27,869108.1800156928,885065.7192841556,849964.5594848403,807119.2426660312,1010267.4312511882,904697.8497915404
2011-06-28,864911.7308427192,880327.6489220646,845126.2182618213,803282.5713137297,1011875.7517652222,906972.1964690012
2011-06-29,865317.4064790107,880206.2991639164,844718.832542318,804780.6320742278,1018892.8867623734,915125.6975319282
2011-06-30,872107.7518540717,887597.1305085209,851552.6680741243,811464.8071752385,1023121.7043625838,922120.8053131754
2011-07-01,871733.0763169624,887269.3569146183,851265.9940056733,812106.5571370915,1026632.7918198566,920137.047147351
2011-07-04,875319.3732148506,890846.174736121,854621.2715897493,818305.0838170842,1036079.6405492178,925405.4713338632
2011-07-05,874615.6840669013,890170.869342902,854002.9064545564,815652.0562597112,1035696.4873683642,922618.3379973415
2011-07-06,868886.0834199287,884355.2725869205,848442.9218735627,810773.5875402287,1035137.768472371,922017.8212809588
2011-07-07,884132.2181168891,899895.8771019962,863371.2673783235,822433.9268651799,1049236.2507241948,937917.3251686448
2011-07-08,875887.2770081855,891486.7510605839,855274.7510247163,815881.3723073796,1038416.7253401695,926198.0227711844
2011-07-11,871033.7129060127,886582.388218024,850623.4511475496,813482.6035440055,1030354.8805391492,919107.2289935702
2011-07-12,866385.8402787544,881846.1350098636,846074.7190422944,807140.2342431633,1016458.9843817451,905213.4097233682
2011-07-13,870559.0022889472,886203.296119788,850238.5140024029,809881.0207955925,1030115.8774963503,914964.1317879681
2011-07-14,869496.4820405341,885470.091961005,849256.3216320896,811004.7179925529,1038089.629075724,918722.1660365073
2011-07-15,866015.2931214668,881932.9865876224,845861.027057352,806950.6151406852,1036600.1496395282,916225.20654699
2011-07-18,866360.0838776923,881916.6109581974,845482.462329022,808249.8063049895,1037972.8183548726,914659.9630533276
2011-07-19,870734.4597112037,886457.6116963413,849284.8582485886,812919.77754261,1043050.5638948437,921292.1804123742
2011-07-20,862457.4385110236,878033.8686257389,841244.6477383347,807561.364264446,1029554.1277468645,912736.6733426196
2011-07-21,857761.8072244026,873274.2435761478,836688.5497463914,802756.7392548793,1022249.1854750513,907716.083051728
2011-07-22,865528.8113347389,881086.9574452427,844123.8188503953,813986.9092377895,1038834.132845711,922210.7780539672
2011-07-25,869886.45002378,883929.6847497013,846277.5285420488,815989.7083098004,1047971.4870750017,929344.5200617483
2011-07-26,859656.653696189,873364.7362309482,835972.3560261796,805805.2011229107,1034225.0974140494,913456.0810497827
2011-07-27,856672.5623494483,870173.7467595127,832779.5485882829,802881.3834578106,1029665.1359271633,909713.3903283505
2011-07-28,851938.9622556068,864340.8463421848,826864.1869695107,798347.6428801129,1020563.8549262503,900270.1779610848
2011-07-29,842185.9538575507,855392.90849314,817791.9423334134,778374.9412153492,1011970.166474463,896650.2691234862
2011-08-01,849540.5445481635,862250.4588395145,824098.1794750674,786148.8277875192,1012162.377040229,901019.4718115024
2011-08-02,849270.7037125923,862425.1203728702,823666.6197654285,788590.5596239653,1002138.4183382727,891687.6648239222
2011-08-03,848703.3636933662,861859.1470452335,823139.4742156543,787838.6958914472,997351.2715067294,883903.3480617881
2011-08-04,848890.9453615575,862513.2480790231,823176.0949903186,786817.4665525645,988310.8692915308,873402.4164892937
2011-08-05,847152.0030855566,860909.2630211923,821412.0146986605,780904.4907672566,971146.1324438348,854801.9365682687
2011-08-08,847730.2762140661,862081.4694497201,822382.3549772566,779800.1107623738,958374.3887690475,840449.9383675057
2011-08-09,841659.7780718236,850716.2501313302,811121.1372378226,773651.2157124309,946710.935086737,832399.6733678565
2011-08-10,844351.0776247411,854419.6271111581,813942.277163671,772131.6477656238,966785.2140491577,847379.1858404012
2011-08-11,843882.3112520605,853907.7277161691,813420.2446624503,771534.983901488,959784.4621706693,843559.6940691583
2011-08-12,842124.3535303503,852080.6052109811,811403.9925355581,770635.9439446141,952699.6063259267,833392.8757465199
2011-08-16,838045.2862276464,847766.8212296579,806984.9048269521,766053.9308911623,938670.3564065575,826802.2251159776
2011-08-17,839915.5125116735,850036.5057503793,808037.9471851103,766166.0103534509,934657.5986762508,829096.7385557427
2011-08-18,831418.5453752904,841540.8302971933,800052.1134258024,763488.5176929284,914741.5393230125,810783.6708758568
2011-08-19,831561.2651705175,840835.4653718087,799090.5438074191,763769.5084173505,905829.7571575933,796281.8523962111
2011-08-22,840838.6905016332,850066.6996132943,807725.8527902683,771382.3606741254,916147.825396548,804899.1757900455
2011-08-23,844116.3812746435,853441.1255585763,810453.0049401168,774157.1314108197,923851.6681453764,812656.9852643657
2011-08-24,835555.5117754369,844706.4201409433,802106.1678810958,765839.0115835492,915070.878582076,803264.0041720456
2011-08-25,841162.1385149389,847691.5837342355,804077.2299639493,768964.2543020274,904859.0131864162,794987.1793941777
2011-08-26,831036.694915238,837248.402452192,793877.7161237801,764424.0041112925,883727.1845622587,779472.6472369541
2011-08-29,838923.8579477697,846083.6020257089,801957.2520225563,769817.4058523204,911427.2906137543,806670.0929893381
2011-08-30,835171.4558748632,842273.3496796701,798328.2950256385,769523.7731666577,926621.6079285875,819456.4225099694
2011-09-02,845966.9233812719,855635.3836228463,810593.9384479066,782470.6909981729,936176.0124937255,826572.0395236948
2011-09-05,849213.7768015295,861033.9906022165,814796.0203216878,784202.1066083234,938834.4899200777,824013.3737249799
2011-09-06,851075.9353188695,864165.4849706274,817515.8130867637,784634.7673583432,943718.3216783393,830614.1043770737
2011-09-07,862159.6389321508,874933.3718267065,827380.2184780275,790663.7518859311,957855.4821247952,841322.1674888446
2011-09-08,859988.6805428686,872732.1216283422,825282.5463741457,788576.2235045835,961252.0970049134,845411.1415534244
2011-09-09,845962.201706809,858690.2257085424,812087.9446285402,778980.9989409848,945195.4748367763,830711.8970022516
2011-09-12,840716.6506051244,853307.3290563207,806959.1215999757,770122.9717421933,923245.7614362453,811918.5782131216
2011-09-13,842271.7355355443,854834.0054936986,808344.1364315187,769674.6399398252,923282.3543682963,810902.7903479798
2011-09-14,845896.1671990575,858570.6371160131,811923.3781231081,771628.337434332,932370.9708592076,821614.8419856163
2011-09-15,859159.9743966283,871979.4420018774,824176.7977670887,781122.501434683,945446.0175031398,832403.087406716
2011-09-16,854503.3028039159,867392.3119512182,819886.9308008412,776126.7799228422,946920.9212349127,833833.5568479575
2011-09-19,848093.0436600866,859949.0432363134,812228.959356853,769964.4748180617,942681.4446056747,825954.102177479
2011-09-20,859844.7572755041,871620.9380651098,822945.5844963256,779205.4612329238,957234.2010657341,842156.6034930854
2011-09-21,862523.7727288427,874196.5600362401,825283.5169952575,782663.7807707223,960103.7542778904,842498.5417972502
2011-09-22,828583.7466363134,839866.8527379613,792820.3577316466,751967.1589292916,925083.9196092841,809135.2730281979
2011-09-23,828993.8975686254,840234.9318318944,793155.2122848693,751525.8626112374,919816.4256132018,800519.744699964
2011-09-26,820513.8890465917,831690.8641057592,784642.7028616944,743806.2339033517,909529.1367972007,794078.2222782521
2011-09-27,835844.3494157018,847127.4951863866,798823.980750323,750914.5697724905,927695.2671772002,815192.9377228649
2011-09-28,830625.9613351049,841758.7799611669,793681.866046191,745280.8257999214,920012.0386253173,811030.4189728223
2011-09-29,838103.4898270788,848817.6066136938,799897.0684743174,748390.2646203341,925103.5906354035,820955.6849069248
2011-09-30,835116.8122681798,845623.4639745336,796827.9514622935,743813.4105747296,914586.0174832573,809796.2584046886
2011-10-03,820698.5455064,832005.5025868993,783602.9508675648,732117.0853905233,896854.4061443515,794125.2729451123
2011-10-04,806700.1472558202,817743.050171433,770093.1450470997,720877.6947350057,883474.1162404413,781109.7480097096
2011-10-05,808819.4430932226,819411.6204877477,770837.473168025,721527.7917820758,877683.7006771006,777387.4117490839
2011-10-07,813815.1187867345,823108.4228177648,774109.2541559273,728306.7448612994,896177.3203947208,798072.7224659977
2011-10-10,815487.9656075658,824788.0644536596,775568.9700716347,729207.2001537932,911070.6662238905,812130.0366047488
2011-10-11,811487.1178445043,823029.2863469701,773127.285795578,733381.9172622892,917934.2207717509,812362.6821506019
2011-10-12,818542.2135781469,830939.2845273595,779560.5025083018,742989.3055846877,936131.6100246817,831733.9338979666
2011-10-13,806688.6215104284,817996.269955216,766824.514813002,737635.7975509353,933893.3201670009,829096.6257705347
2011-10-14,809779.8589486303,821400.8942456823,769777.4215918711,744239.0028532624,937333.0754401697,836573.315186807
2011-10-17,809483.8953217687,821105.2994847875,769559.4761534861,746366.5040396332,937004.784502989,834754.6892615015
2011-10-18,802727.1172799291,815584.5144773107,763848.5902331561,733749.7638447244,921838.7752682617,822025.3049649331
2011-10-19,803564.531987113,816452.1231504064,764643.4473880023,743342.1570713479,934956.5872986445,837152.293561416
2011-10-20,798340.7743310155,811157.0615735631,759669.7746813983,734798.6095249612,926534.9506575498,829771.7714170351
2011-10-21,791690.6456612768,804434.685932694,753325.5301440448,725955.558720823,918982.8174737133,822727.2134264789
2011-10-24,805212.9662522497,819284.2373212439,767005.8325582147,735058.1638920266,923273.7687063586,829064.9222637477
2011-10-25,817661.6818436803,830104.2683576208,776855.7639570901,739120.976941343,933664.4667383436,842444.4461883794
2011-10-28,840077.4738892736,852852.1698773962,798229.7277174661,761047.8015720804,965551.9529193008,869637.9448587765
2011-10-31,830843.6982964696,843503.1719983679,789386.1367674539,757348.5925342996,963900.7996649587,865667.4321669353
2011-11-01,821657.4101456823,834121.619904862,780597.0857649514,751574.0298130471,956276.0112540892,855527.2577906497
2011-11-02,822112.2913293066,834577.6034406286,781047.9570036599,751396.3612644632,958563.3035278273,855739.2599296246
2011-11-03,826043.371628684,838544.2808240515,784742.0314818093,752491.1265232522,963704.3247198374,857713.799866256
2011-11-04,828212.0574502172,840727.5918744665,786838.8305388162,760002.603467222,973390.330749813,861756.3485555277
2011-11-08,829193.8022164525,841746.8146680456,787820.198535032,756794.5548069436,971592.7134027656,861904.8723471838
2011-11-09,815805.5987977209,828153.3147901159,775030.0550032327,745433.8820927102,956212.0285638837,850616.6660018883
2011-11-11,817033.6072625341,829359.0823072058,776151.2052488992,741305.2052586038,944954.5978407792,841833.325237466
2011-11-14,810200.0719918432,822460.4104627233,769635.5815764138,739715.0485339831,935231.0294229804,838021.9235786896
2011-11-15,795718.0969628515,807746.7302716833,755860.2581511209,727504.7635837267,914062.0361887675,823060.98555643
2011-11-16,791566.1307229223,803720.9659284216,750943.5270087302,724280.9957422225,905161.5842257654,817200.654913201
2011-11-17,781110.7351502599,793132.7694562536,741020.4147574485,717386.2360681503,886810.5310203526,802127.8189906977
2011-11-18,779154.485413474,791111.6473401648,738917.438651999,714890.1248550931,881116.8854069511,797538.8044884753
2011-11-21,772088.5389603795,783915.5502027136,732162.4089966007,707075.1607609795,862167.2490351985,777628.960187222
2011-11-22,771896.6671435861,784498.9827962604,732431.1544665496,709305.6152950046,867990.1898363996,782545.1512167664
2011-11-23,769455.9246737985,780309.4353109088,728236.9834852266,706747.8402338327,851916.755327769,765556.7400143686
2011-11-24,769455.9246737985,780435.5638509479,727826.1883252054,710898.3761015217,866260.481736726,774197.8779250687
2011-11-25,769455.9246737985,780435.5638509479,727826.1883252054,707344.9787626545,863202.7933127176,768165.5240466326
2011-11-28,769455.9246737985,780435.5638509479,727826.1883252054,708773.9945813221,885511.7421095358,789960.879251224
2011-11-29,766849.954329255,778291.0872350421,725563.9937989563,708475.8314899743,877695.3349604568,781971.7004286142
2011-11-30,765870.266829255,777298.2747350421,724637.7437989563,707632.5555958092,878398.5864863858,784976.8956769612
2011-12-01,768241.113768342,779700.8842168537,726879.271814093,708318.474585589,891712.9092286029,800471.7969139864
2011-12-02,775849.76903415,787475.4947896686,733350.76971186,721525.5476357589,915059.9147535311,819208.3946169827
2011-12-05,778396.5598895578,790052.0476384845,735229.9572345791,726725.1344532183,917132.9897899949,817923.6408204269
2011-12-07,774369.1407229928,785036.5413213458,729770.2407437757,720597.758285921,916168.7008877273,820928.3592485641
2011-12-08,760443.2974612741,770934.901260921,716373.4438524004,707929.6387387717,897232.6899587559,802441.3307421727
2011-12-09,754270.3268191842,764706.7588735309,710565.9155091997,703680.310484072,886051.1192462543,790470.1188688396
2011-12-12,731709.900877717,741847.7302022662,689242.7265977617,680890.3674603903,863644.1224029299,773856.8250532622
2011-12-13,740227.2835223703,750466.6642614093,697270.283184981,681744.9724484885,868105.2700141916,778566.3337568346
2011-12-14,736417.5145099191,746560.0658117023,692886.5782790845,679811.9249579033,858255.883404528,772445.3255435864
2011-12-15,735414.2571551828,745517.8109365192,691404.0894084651,678030.2724030432,858053.7535522052,769939.3466755472
2011-12-16,728508.7811801462,739617.5754018512,685654.3542092448,671700.7509873328,840635.4132294533,754671.1475175683
2011-12-19,725248.0194842843,736429.1952748981,681945.54514536,668311.4201078403,827318.0336005316,746928.2768998469
2011-12-20,719278.5516192941,731429.453125545,676555.2598930283,663085.677018108,807398.6490045821,734756.7455539056
2011-12-21,725381.1620624093,738958.3834539142,683305.7797815858,666805.1095475324,826365.8299491813,757207.3763829999
2011-12-22,730865.8148334054,744306.1038366046,688031.3884160081,666936.8581215872,836523.2512777238,764072.0168335827
2011-12-23,733349.4941394357,746792.6329503742,690079.8063534677,670968.3425162412,832827.8678271604,760333.0389869506
2011-12-26,737854.1481311349,750943.2683492389,693436.5747787725,673825.9251749059,840692.2773206027,769976.5761778567
2011-12-27,734234.0476825265,747139.5885701862,689644.1743215558,671304.4902966382,832163.2856427187,765073.559035422
2011-12-28,726535.8788402108,739311.8349920001,682390.6510366437,669061.3279278638,824770.5923693728,757828.1463237402
2011-12-29,725882.7792460946,738413.574219295,681405.3934001384,663612.928457284,817910.1966569251,749222.9197068359
2011-12-30,724719.1782023935,737222.5737615314,680339.0756816325,660867.6318264246,816051.2690002302,746188.7373232201
2012-01-02,723286.1282298593,735288.288384029,678293.4095521772,662337.5160587613,815069.6548766827,747607.5239875951
2012-01-03,740670.7549693612,752983.0277257648,694684.2615495527,674579.1832722012,839602.8991487189,768615.4292777149
2012-01-04,736682.2356975107,749059.3592992511,690834.8945927876,670146.4823444668,840197.2800738675,766792.6688683775
2012-01-05,733553.2019450692,745879.6812444415,687846.6210637349,668011.4064243619,839793.2940815019,767076.0457707822
2012-01-06,735906.2321116952,748765.4171987262,690025.9636191314,668601.5491503283,836317.0014816736,767334.9276626515
2012-01-07,735906.2321116952,748765.4171987262,690025.9636191314,668601.5491503283,836317.0014816736,766784.2247549192
2012-01-09,736339.084269288,749207.5192266193,690443.433986563,669552.409700255,836317.0014816736,766661.3667815076
2012-01-10,742028.107706788,754996.9077993121,695779.3411902373,673746.8573473498,859885.4362765327,784268.2398786473
2012-01-11,740663.2974956064,754101.4315648761,694432.2727045203,671647.9315209598,867340.3573314454,787161.5968709087
2012-01-12,739316.8824870614,749936.060410091,690143.8789647613,659432.105509298,872741.2345993717,784193.6001631161
2012-01-13,746984.269236329,757768.3354039874,697390.4445012603,661289.0636105674,880520.3099367998,789903.0025334827
2012-01-16,752718.0633800058,763619.4970632282,702801.8090184722,667288.4664273398,882419.147385236,791491.1719315912
2012-01-17,762452.158488038,773559.8705983844,711801.0346578155,678868.6852230303,899592.6467076323,805965.4224552382
2012-01-18,753085.2112987069,764020.8448110309,702979.8007024322,677010.596378731,889099.6413577562,803443.8863456652
2012-01-19,764282.5243632821,775400.7976842609,713366.684903482,693975.3339885942,903887.8900721894,814041.6025037275
2012-01-20,758492.1734263925,769472.4091191974,707801.4618581329,689951.6276363604,911303.645251584,819159.8645628348
2012-01-23,752707.4312083749,763538.3666768756,702469.3399022613,688911.0352215044,912750.3106918476,818738.340023954
2012-01-24,755718.8927257089,766599.5121541705,705240.1479466949,699116.3951992266,931712.7526768796,832622.4928623788
2012-01-25,763575.3424022226,774596.7520986286,712728.178174356,702635.7252163164,945487.0275587096,838879.7321220723
2012-01-27,776301.3097941903,787596.1168218341,724662.1783727203,711867.9559063188,954089.9153546096,846048.577624975
2012-01-30,765051.4491679696,776097.2772680011,714191.1379369292,688666.9623836748,932715.1493678628,827040.9332135523
2012-01-31,784362.291514161,795770.1412740436,732273.8889516387,707732.1143459551,958708.9071093139,845546.3876008821
2012-02-01,786076.113489869,797523.1253057208,733936.6223348174,714925.7567180864,969995.8529942652,852004.8901261503
2012-02-02,788847.3285472421,800333.756981441,736376.5866826568,717802.9266857378,976332.9938682149,857722.9626433826
2012-02-03,801140.7522227792,812843.7054372516,748027.0314305816,721123.1086467974,982541.5010651894,865936.8941735007
2012-02-06,799853.8424022226,811550.8029561725,746833.1748631988,727454.2348932294,995965.7577508462,873537.1172560931
2012-02-07,790722.2364451913,802239.3984990802,738355.8186086211,714374.9934991865,983003.5333250741,867976.3437067431
2012-02-08,796946.2166087655,808666.3610158649,743762.5354071972,720931.1004748347,994616.4167012939,874284.519559301
2012-02-09,804364.4687144784,816232.0324788776,750810.9412452099,722336.3576374735,1007852.3044994563,881836.9062597604
2012-02-10,802502.8988292245,814368.2849202838,748980.9806891796,722555.7828083719,1006897.899712414,877962.6778405217
2012-02-13,808061.074427369,819287.3242269245,753255.7021359362,721653.5386601175,1007661.5223206235,879492.0643413739
2012-02-14,809320.3455760507,820450.0722127643,753784.9467217433,724216.0318883046,1013602.0530580105,883996.7931619092
2012-02-15,821474.0906932382,832869.9220205036,765185.2901513088,740739.405736266,1040133.8619890872,903202.4506718648
2012-02-16,811120.2997844247,822442.843247005,755291.6358397676,740847.1590650354,1045896.3888040291,903112.831737265
2012-02-17,811843.0073802499,823141.6205220905,755866.1750853731,752980.2852112964,1050661.5601810322,909485.0246957476
2012-02-21,809926.706812623,821411.8952108112,753989.909703052,755278.6807954028,1058812.4200793395,916124.9502928766
2012-02-22,796602.8283488778,807816.9918142047,741582.2755248904,730129.4811036304,1022701.218422976,896003.5596959656
2012-02-23,795383.048029664,806873.9343953815,740224.3105856542,721303.5321564305,1020219.287848362,892768.8911255726
2012-02-24,791261.0916316537,802274.4290433612,735746.9446308495,716754.2364011195,1012151.8391757489,884279.5043346938
2012-02-27,781516.7927424936,792365.4049955097,726567.9033710839,694443.3508649257,981618.1006512515,859954.0931851254
2012-02-28,796132.2423045663,807361.0945745197,740155.5239295143,714204.1135348111,1013427.3800770586,877701.1499813071
2012-02-29,801474.1179988412,812783.3144574848,745175.7140196938,713958.3766878872,1019529.4310051872,879620.6159171513
2012-03-01,795600.9584910898,806483.4694081988,739111.0534041588,707376.8865637499,1014004.899752538,872407.5399764598
2012-03-02,791940.3674113778,802763.8485051837,735661.0310271446,706290.0921102981,1015887.489788418,875209.7337072367
2012-03-03,791940.3674113778,802763.8485051837,735661.0310271446,706290.0921102981,1015887.489788418,875260.0792228051
2012-03-05,788370.2819240121,801489.6067411151,734451.0772650902,702561.4598776321,1015887.489788418,862440.0538421429
2012-03-06,786586.6862285165,798982.3091603961,731843.1655747094,693563.9364640197,1003675.2826082775,853570.0563538437
2012-03-07,787177.2156245736,798168.3033963885,730831.465260998,691237.4233848909,1002289.7694974231,852511.8672524743
2012-03-09,790024.7373530893,805473.706251308,737305.9589102463,698495.0532556219,1027032.6696545596,871575.1119781102
2012-03-12,790641.6215083627,806341.587412044,738090.0989515976,704131.4327541405,1036927.2315451106,876608.9970527872
2012-03-13,792365.1552226571,808168.9829503741,739782.8577864364,707031.9749910709,1049634.945887359,887441.2162726042
2012-03-14,795748.0300700692,813297.782056972,744166.1861638471,714835.9904329655,1057151.2905264797,893563.3890769628
2012-03-15,787926.7398250131,805300.0573255267,736326.933153126,706228.5074063941,1037680.774753133,879520.191052271
2012-03-16,781717.6751887826,800298.7688848224,730718.6327779983,697977.389829835,1024835.8994620588,869131.602082225
2012-03-19,775296.1043498544,793460.1373235431,723945.1364886607,689270.2779180614,1012690.1847337788,858831.0491631685
2012-03-20,776034.3761088876,794634.1956121173,724494.0359638401,684988.6993961751,1019085.4926602007,862471.0166809127
2012-03-21,784309.4700496225,802184.466684505,730840.7350822662,699122.9999294698,1040849.0961367545,877799.2365610811
2012-03-22,782493.2398707895,801658.0807439532,729533.348991679,693423.0455112874,1011822.5597200826,855190.1464322046
2012-03-23,787197.125788453,807509.6719609943,734905.6389773358,698073.7990196389,1022596.7215337706,863392.6880218547
2012-03-26,780057.4613750009,798685.3483831134,726820.446068095,689093.8478127206,1003341.3718804445,848426.4391768815
2012-03-27,781365.9541728524,800118.5749150958,727882.8883417775,691382.8614426339,1010542.8433258341,857427.9440204964
2012-03-28,782152.6757075815,798981.5754033771,726464.711243442,684832.5497761853,999670.532039743,849256.1468171921
2012-03-29,785229.7618968515,802064.1986638751,729267.7259910617,688024.4984875806,1001768.4108031428,848002.3553514885
2012-03-30,797307.4912211923,812095.5199834552,738425.5640190158,703924.3669774373,1027659.9899933741,867838.8036004967
2012-04-02,795729.549654725,809720.2855626788,735667.9036116193,699772.433595403,1036566.0794384634,872025.4373442532
2012-04-03,795724.906786683,811861.0752507892,737638.8811049054,699193.9766480763,1046810.3140604752,879429.6609734212
2012-04-04,796323.7851359872,811731.6147100177,737525.6184629987,696858.9463746388,1043567.3437585473,874264.0617389143
2012-04-09,791944.557757142,804569.6831456866,730967.2070936749,689067.0839669545,1026359.065335904,859801.3299826817
2012-04-10,790701.8484065561,805218.9816991534,731585.63533159,692249.2350671132,1023025.7072940218,861228.102558085
2012-04-11,787180.3356502084,799391.343347713,726275.9681410382,688319.9611902186,1015125.3103900859,857966.0122336542
2012-04-12,794261.5966441659,810210.8754979816,736146.3315519879,691834.053914065,1025189.0577028175,865683.8408772317
2012-04-13,795944.9962184457,809465.6630193439,735219.6805854706,693427.4832776036,1017947.8352281173,855242.5406623599
2012-04-16,800025.3764140634,812607.9016820636,738104.6590782074,698059.7557614293,1025990.6486543299,858588.2545484653
2012-04-17,804079.2011897592,818589.421472713,742788.9448260755,706390.4475086349,1037519.9270284792,868506.9346058065
2012-04-18,808005.755274537,819273.0145513263,742797.0307005398,705006.969530145,1041995.7806578806,869696.01006436
2012-04-19,817600.7569148568,827697.8738500323,750446.1215742581,705056.7385807432,1043885.7535981054,873745.411477048
2012-04-20,814616.4909694223,825635.7639104571,748569.0502089016,698365.410974542,1034377.09027232,867222.9159210993
2012-04-23,807037.6943614511,818681.0315343585,742264.0408476345,684162.5730228819,1012040.4872050784,852601.904907935
2012-04-24,804900.587054017,817356.8937322345,741082.9009016507,687623.0432982561,1012616.4454724662,854995.942966941
2012-04-25,802228.952364686,812491.308771297,736382.5200908771,690446.0918569249,1006155.3787048227,851739.9956044581
2012-04-26,806957.5341670541,817358.2528478351,740813.1246135822,686027.300057062,997764.5312575734,849082.9283228879
2012-04-27,805635.9989650277,816135.4163762775,739417.2547314632,689296.9208671493,997418.1403523228,848697.3595250642
2012-04-30,812269.407366517,822973.9333745685,745328.6935553814,693904.5341460599,1009685.1834408414,858233.9126625955
2012-05-02,813921.7102687387,826990.0921575275,748428.6233688705,694863.5782352821,1007018.5007715153,856842.1214372427
2012-05-03,816088.8516871957,828488.7758275714,749734.5545975082,685605.9443546669,992349.8579784604,848079.2477050058
2012-05-04,812621.3631923227,822967.0486089435,744696.5234848373,676351.8393055336,971833.0533056672,832290.960999204
2012-05-07,811138.4225947885,823299.3933660235,744737.0891591561,680958.7063855068,981899.4189199781,837519.0862927962
2012-05-08,798177.2103602914,807849.8818456378,730133.8086924043,672032.8626254075,963579.2866926682,819410.9923503774
2012-05-09,804931.767157319,815664.9136831012,736784.591871062,667848.1025099142,949868.5715304967,814019.7528904481
2012-05-10,801525.6066806344,812794.2805806842,734202.1671426684,665908.4744146937,948191.6035952051,812992.6305643742
2012-05-11,796491.5802447824,808186.2177602496,730023.7293680102,663503.8385063971,937633.0656988284,806740.8585907784
2012-05-14,803762.6187922982,815246.1041013446,735887.0391080381,664939.1138222127,930993.5817757118,803288.6273068134
2012-05-15,809159.3912303476,820514.3561269488,740659.4068067075,666941.9198295979,941342.8236706405,808600.2065267143
2012-05-16,809419.5651996164,820122.5288831439,740267.8560788633,663891.0613440735,926689.5881209631,794773.8381562454
2012-05-17,807817.3342082528,817842.0649511066,738176.2822186948,661705.0939063294,925079.3350622611,796436.9080788601
2012-05-18,810057.6718242196,819797.0156881061,739938.8192365171,660636.2103919251,925988.7084373704,799127.55620475
2012-05-21,811175.7173182992,820162.8957120624,739754.0686995476,659457.7311207706,934371.361613093,802137.6570280152
